Id,SalePrice
1461,120035.30509533279
1462,154901.49372079875
1463,193545.229608645
1464,198415.48387652898
1465,199228.36481768172
1466,172008.70387186293
1467,176524.67983902714
1468,161031.10102755646
1469,181592.62736908882
1470,122787.66971906596
1471,184930.86907547942
1472,95308.61271689493
1473,97055.25436136921
1474,144528.79090817372
1475,103030.25101017642
1476,378495.5537893456
1477,247169.0453439504
1478,290566.81862303725
1479,299457.5699654013
1480,484423.1126258385
1481,314590.3949573639
1482,207492.88814522384
1483,188294.2005999881
1484,161401.01626167246
1485,183156.55828874485
1486,192690.73237019285
1487,345672.455229314
1488,220098.84434331168
1489,195477.85236264332
1490,261694.0931864478
1491,196478.6070188899
1492,89980.42502345367
1493,161857.14398277333
1494,304781.10957513994
1495,286129.29565726477
1496,238519.0797341905
1497,183117.87849162082
1498,184194.21033555394
1499,158802.952326762
1500,159185.70227312023
1501,180033.35950146368
1502,137557.6613941172
1503,287601.98677548993
1504,232421.4424143024
1505,227764.04517542556
1506,188117.6716332726
1507,254714.36941277643
1508,202431.17111022398
1509,155802.59167817264
1510,148456.73304117264
1511,174610.59242166963
1512,182944.65198320203
1513,143033.55686471827
1514,161546.44174214287
1515,209173.80575278
1516,157675.0405646902
1517,162395.94789332687
1518,132441.02156470012
1519,206496.70475569507
1520,127130.2223098237
1521,135448.63265756916
1522,182405.38437608475
1523,116669.3111906901
1524,127409.8596776662
1525,123173.0919133447
1526,112030.34344866361
1527,102785.12189895999
1528,129544.37018862733
1529,154327.9887577363
1530,177510.63866813766
1531,112807.27241592095
1532,91856.6869185358
1533,154806.44325843113
1534,120092.90205305445
1535,155847.8119233105
1536,108032.00617297758
1537,60843.11441893949
1538,139108.6036368773
1539,187208.4822481837
1540,83588.41030215585
1541,141957.80340843028
1542,155430.05352876819
1543,188472.27025227534
1544,89955.9149879239
1545,111733.0749811901
1546,132550.95286579075
1547,143001.434022745
1548,137706.4852940136
1549,120100.21905076421
1550,139010.10156287864
1551,101120.89721518113
1552,141819.76841727013
1553,146778.9923936007
1554,114854.1859304498
1555,167253.2812879216
1556,84553.58293088921
1557,119975.49130944994
1558,97144.94015385961
1559,51093.1849083434
1560,132142.29262589983
1561,128057.02439669015
1562,127916.42926105436
1563,116907.33866556187
1564,165981.97828039667
1565,153291.5783596838
1566,226350.74859112946
1567,77089.7848823838
1568,239519.27294393998
1569,150274.85124472054
1570,125907.9563805952
