Id,SalePrice
1461,125357.60154813036
1462,157658.30846587534
1463,179266.30979401417
1464,192581.66041453782
1465,188364.56668726512
1466,178410.85972334052
1467,177600.56976183032
1468,163746.97877199962
1469,173608.6211631664
1470,125867.99539528275
1471,206111.88147893327
1472,98363.74953197959
1473,94714.14054351913
1474,151310.036638934
1475,122553.26607985889
1476,384299.0868203237
1477,249416.3576824583
1478,284856.1645379568
1479,291555.7780957709
1480,476146.2168484307
1481,329077.67376208416
1482,200292.1984924003
1483,177470.5355719286
1484,164028.72008725104
1485,192280.50273902933
1486,198665.0050446095
1487,355711.53859142534
1488,232226.92117018628
1489,202408.84832089575
1490,242193.94070274188
1491,195015.98908160074
1492,92323.90225937698
1493,175295.59623852986
1494,303879.1121996945
1495,297714.6766156966
1496,247060.19783815474
1497,185870.28568111022
1498,163431.18541396942
1499,166374.8778223627
1500,161219.22873469774
1501,176122.0361108068
1502,148126.8420058994
1503,289575.31744514906
1504,238541.01570664544
1505,231428.26432439178
1506,175835.53222296375
1507,252837.31552348073
1508,190636.24139619057
1509,154088.6617437533
1510,146085.68952692667
1511,146532.77128013334
1512,172824.35627062304
1513,147197.56764013163
1514,162778.46901149896
1515,197866.89436517752
1516,150099.7672636618
1517,162783.1405125143
1518,135601.02046393786
1519,231759.8959104771
1520,135894.6631061128
1521,136833.86672988933
1522,166309.7898982282
1523,117587.65512479901
1524,128066.39635799354
1525,124259.40666412076
1526,113766.203182979
1527,101483.391057823
1528,131926.92245900937
1529,153200.83008297015
1530,170686.20294663325
1531,102861.15767292974
1532,95256.97993712033
1533,146220.53864098067
1534,122079.06329118696
1535,146263.41363174468
1536,107178.43749431211
1537,61353.702810887655
1538,152116.6691664292
1539,192744.2587545615
1540,99243.40276548045
1541,138851.14059478903
1542,136457.7693206662
1543,188080.00661198172
1544,75135.09737465043
1545,108175.87234240609
1546,131644.78830542922
1547,134613.59310739615
1548,132473.847390414
1549,118565.87140524267
1550,143671.49785093046
1551,112753.00064640705
1552,144417.82437617707
1553,149393.63355510903
1554,117159.76554208537
1555,161153.09847782124
1556,79276.83356631061
1557,113919.80724281937
1558,98892.33078869684
1559,79462.89698667821
1560,136557.4180087909
1561,151252.573623123
1562,130491.83051408165
1563,123959.84256189871
1564,161179.28781384672
1565,143555.4567772604
1566,218884.74291100266
1567,71819.63169864919
1568,233488.4286638388
1569,136969.9915214106
1570,133021.64302274692
1571,113940.73910106266
1572,147331.06414729077
1573,246471.85929004278
1574,117313.91853296221
1575,213443.26505818794
1576,237380.46081967253
1577,196153.7636117759
1578,136070.1560299675
1579,141704.5889032393
1580,187267.2688870641
1581,156096.46860638156
1582,128237.27081147241
1583,321647.1622544153
1584,227869.68633420128
1585,142707.61869326932
1586,61096.73393561412
1587,100023.89473800275
1588,151370.6191119027
1589,101549.29513740659
1590,139528.19651798665
1591,96739.62807123014
1592,118513.1585307027
1593,128025.3856628815
1594,138122.92265678407
1595,109523.21738336954
1596,244506.22944638715
1597,194354.8943800932
1598,214617.91388310687
1599,158161.57345632938
1600,172486.7616472854
1601,61684.56492437531
1602,111301.86776002076
1603,88646.78556784515
1604,265589.70085683704
1605,248134.39338359938
1606,174263.80445423332
1607,162974.898168294
1608,217944.7159634618
1609,187591.1450495117
1610,148333.10277610098
1611,133936.23949541274
1612,161238.88335206424
1613,158930.20253522258
1614,126814.52884472732
1615,83202.2278435287
1616,68768.4639877368
1617,90782.63875369086
1618,125013.35942743557
1619,140899.41308512105
1620,162001.27767624677
1621,128319.15254188911
1622,139967.55567721397
1623,276119.7895803869
1624,202382.33060435843
1625,116986.82557003661
1626,156860.1822914315
1627,180309.06049189097
1628,257016.18012640343
1629,174031.7869667992
1630,361440.705999446
1631,215333.48670716805
1632,238524.63270014446
1633,174027.61090506983
1634,181894.28728868693
1635,186112.03683263744
1636,155976.83181561058
1637,195073.09842136712
1638,190262.91621636043
1639,183074.3910254132
1640,250564.635738127
1641,169418.2110174013
1642,226880.8711338855
1643,220136.1176005794
1644,227719.33353464596
1645,200810.32969840502
1646,158744.61178254368
1647,155395.53207906373
1648,135169.67131876913
1649,141953.29053961995
1650,108489.59550101835
1651,123067.11148770062
1652,100347.87754573252
1653,100338.5355322366
1654,144983.80490573155
1655,144889.41260869484
1656,144030.23501264115
1657,147880.05872357197
1658,146395.27206842252
1659,129438.9613941184
1660,150649.59758735838
1661,483078.69552321057
1662,401915.9615367315
1663,410889.1218579293
1664,514731.4436838116
1665,300522.21090163715
1666,331569.85413296457
1667,388127.65278410446
1668,335436.30408647435
1669,296224.2867328305
1670,369393.7207546635
1671,263223.8448177811
1672,475063.8212518686
1673,287812.4107726491
1674,244579.05151837354
1675,187811.66646364774
1676,191897.41779709345
1677,215637.70804748713
1678,459155.02806414757
1679,420176.10582435405
1680,340497.3573528117
1681,249062.62531923252
1682,302107.3862048219
1683,178629.25096707893
1684,174698.77775867443
1685,175526.96042494988
1686,175503.13767623782
1687,179401.69027563682
1688,188329.41543822933
1689,198439.05098184312
1690,189900.2280197373
1691,182219.35441040198
1692,269698.435707485
1693,168844.8716097827
1694,177793.24112232708
1695,162877.1177171722
1696,270467.79952910164
1697,168047.55090281522
1698,365527.99910279305
1699,316155.0003811744
1700,244072.9387399202
1701,256704.64199408152
1702,246260.16942284256
1703,251944.52819956793
1704,280396.3176769194
1705,221662.21205932138
1706,415124.3015756935
1707,211393.4471324892
1708,215342.8849035936
1709,263891.0525607788
1710,208799.8128407955
1711,271071.78964951664
1712,269850.1909430915
1713,300442.5358177883
1714,224232.98046004062
1715,210029.7642909235
1716,192457.66771091573
1717,169918.50865936285
1718,134736.05871009483
1719,198799.21566690647
1720,243860.76537136768
1721,174015.3566094401
1722,127112.83739299081
1723,154629.3006841228
1724,213864.3884978552
1725,239593.4749117374
1726,188267.66537072806
1727,162031.88889713603
1728,178718.88338984497
1729,170545.08969431053
1730,155013.32004716434
1731,117506.01628124282
1732,132094.89235465133
1733,120444.51223154271
1734,119154.79385341752
1735,131987.00464955458
1736,120257.09372641247
1737,316304.23825847456
1738,221945.53520808998
1739,265683.8755340505
1740,221449.45975476847
1741,197434.33030336344
1742,173096.2764629982
1743,172856.17152308914
1744,319396.52720063186
