Id,SalePrice
1461,125839.6039165047
1462,161842.74720006372
1463,190402.53999700528
1464,199051.35177714465
1465,186380.6657410947
1466,174669.09048010554
1467,181780.00060222537
1468,163712.84952099342
1469,180880.48694096936
1470,124820.37749678691
1471,178188.9305121307
1472,99106.63653307725
1473,99576.04223272306
1474,144855.56037497646
1475,113742.2695379942
1476,377123.551493773
1477,251011.9829333221
1478,294677.49371596513
1479,296396.92752654303
1480,516476.73503454984
1481,326773.0466111799
1482,201304.53513560974
1483,187814.2850460553
1484,163324.62624783008
1485,187291.0487910189
1486,194253.18951364185
1487,342590.92108015146
1488,217650.87382722675
1489,197459.97191257193
1490,254437.49958547766
1491,195907.7765948179
1492,92103.19406636756
1493,167037.56591074052
1494,306995.566373423
1495,280232.5596915675
1496,240501.44435919568
1497,177675.46840517595
1498,168262.11605944662
1499,160015.60293450038
1500,159532.8678675312
1501,180751.87616136207
1502,140579.06202246554
1503,269656.58982317266
1504,239427.93336146764
1505,233173.8814964043
1506,191151.7068506245
1507,252815.90048295082
1508,205932.43763941983
1509,161364.74881868984
1510,149673.17251144012
1511,162451.07299621354
1512,175536.18852043815
1513,144829.00422244237
1514,166514.45148418544
1515,198557.72896955465
1516,156767.4413442046
1517,165560.65261811236
1518,126273.10579560552
1519,211618.7373476176
1520,130312.18423353348
1521,134811.32219084853
1522,180449.05281556753
1523,115752.84235664703
1524,133374.08373393997
1525,122396.94605244
1526,110455.27879826185
1527,104199.76210491951
1528,124809.51157357817
1529,154052.0232754289
1530,173662.0207895091
1531,108712.20876475112
1532,93206.75452975534
1533,151218.9862443412
1534,118537.55098370626
1535,148152.11153135868
1536,106601.99441462924
1537,57255.72291378721
1538,141738.68646115623
1539,192019.63608971238
1540,69684.81279658385
1541,139392.82264115263
1542,148148.5907517353
1543,192149.3463484983
1544,88809.99591075779
1545,111147.65338278687
1546,138227.89908073389
1547,141212.90278153785
1548,136010.73307811742
1549,115265.49545079924
1550,140264.26880745235
1551,100648.28918368084
1552,136218.09961507202
1553,144613.9141766592
1554,123644.19853892807
1555,173745.39909320013
1556,92156.53907580192
1557,112754.09288479142
1558,102083.81515299057
1559,42314.55098935824
1560,149958.36085387293
1561,137821.24356060964
1562,127498.26353414649
1563,117138.84796713296
1564,157650.48962822638
1565,145782.81390960497
1566,217938.5212149548
1567,79938.00401379867
1568,238267.0432750857
1569,142294.83129475923
1570,128624.00537602697
1571,114929.80247469526
1572,144551.86306278186
1573,232455.01952577574
1574,115698.21362663388
1575,220774.62120344216
1576,249924.5047697898
1577,183076.38475912128
1578,139875.63713402636
1579,148807.1069805158
1580,190355.1325871429
1581,152304.92706123687
1582,125947.52908607967
1583,286791.68120453355
1584,217298.7315261133
1585,142116.72442818386
1586,68680.68345209955
1587,108044.7557241295
1588,142716.53694524098
1589,103522.87000513785
1590,128769.38767532496
1591,92443.79411220858
1592,115600.87049899672
1593,115360.19715990461
1594,148493.93677270587
1595,97077.7926935197
1596,226962.6303279126
1597,192587.83517629668
1598,223540.50243903528
1599,150747.34723724134
1600,148635.4023635454
1601,75880.08763722908
1602,124531.797404527
1603,54959.98285843827
1604,264948.2414885933
1605,224301.16391438848
1606,174173.03375514987
1607,172097.12600738008
1608,217490.7784111765
1609,179542.3793569714
1610,161261.609952895
1611,142854.34609272477
1612,176014.42673611315
1613,167583.95502521886
1614,112313.82852978182
1615,88417.26311122785
1616,76825.08413360863
1617,89729.83756334991
1618,126527.86654429114
1619,141389.15496964738
1620,153699.86700833676
1621,138851.55589827808
1622,138204.82546036542
1623,238503.71677909562
1624,220225.88297289878
1625,115744.21432541557
1626,170155.72959269836
1627,195260.47359741756
1628,258161.5619568984
1629,183888.97323811258
1630,375249.86124522326
1631,239115.57970741947
1632,247233.4720384449
1633,167017.57787970375
1634,191654.2945445281
1635,175586.8230795878
1636,156189.27640573855
1637,221605.34625744307
1638,180043.8821627765
1639,194336.6405809494
